x,y,title,tokens,word,poem_title,author,period,link
-0.020929104,-0.023328861,"this scientist, as i am alive had seen my **heart** and captured it. right tightly now 'tis held","this scientist , as i am alive had seen my heart and captured it . right tightly now ' tis held",heart,Kidnaped,Paul Laurence Dunbar,20th Century,http://public-domain-poetry.com/paul-laurence-dunbar/kidnaped-15093
-0.02197798,-0.013150713,"above my trembling limbs, and almost chill my anxious **heart** to doubt and disbelief, long conquered and defied","above my trembling limbs , and almost chill my anxious heart to doubt and disbelief , long conquered and def ##ied",heart,Mare Rubrum,Paul Laurence Dunbar,20th Century,http://public-domain-poetry.com/paul-laurence-dunbar/mare-rubrum-14880
-0.01736227,0.01811815,"de fiah. so proud your port, your **arm** so powerful, with such a grip you grip the","de fia ##h . so proud your port , your arm so powerful , with such a grip you grip the",arm,"To Theodore De Banville, 1842 - (Twelve Translations From Charles Baudelaire)","John Collings Squire, Sir",20th Century,http://public-domain-poetry.com/john-collings-squire/to-theodore-de-banville-1842-38002
-0.019049909,0.023647154,"an flinging down his trull. your clear **eye** flashing with precocity, you have displayed yourself","##an fling ##ing down his tr ##ull . your clear eye flashing with pre ##co ##city , you have displayed yourself",eye,"To Theodore De Banville, 1842 - (Twelve Translations From Charles Baudelaire)","John Collings Squire, Sir",20th Century,http://public-domain-poetry.com/john-collings-squire/to-theodore-de-banville-1842-38002
-0.021415835,-0.017738646,"so into every hollow cliff of life, into this **heart**'s deep cave so loud with strife, in","so into every hollow cliff of life , into this heart ' s deep cave so loud with strife , in",heart,The Caves,John Frederick Freeman,20th Century,http://public-domain-poetry.com/john-frederick-freeman/caves-15904
-0.015552188,0.01786247,"shivered in his ghastly suit of grey, **legless**, sewn short at elbow. through the","shivered in his g ##has ##tly suit of grey , leg ##less , se ##wn short at elbow . through the",leg,Disabled,Wilfred Edward Salter Owen,20th Century,http://public-domain-poetry.com/wilfred-edward-salter-owen/disabled-28134
-0.01492419,0.014181269,"one time he liked a bloodsmear down his **leg**, after the matches carried shoulder-high. it","one time he liked a blood ##sm ##ear down his leg , after the matches carried shoulder - high . it",leg,Disabled,Wilfred Edward Salter Owen,20th Century,http://public-domain-poetry.com/wilfred-edward-salter-owen/disabled-28134
-0.02238178,-0.018562164,", as they break with sullen roar, my **heart** responds with gladness, to them. they '",", as they break with sul ##len roar , my heart responds with glad ##ness , to them . they '",heart,"To A Highland Girl (At Inversneyde, Upon Loch Lomond)",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/to-a-highland-girl-at-inversneyde-upon-loch-lomond-4117
-0.021233961,-0.013907433,", and speaks responsive, wildly, gladly. the **heart**, with proud, defiant beats, re-echoes",", and speaks responsive , wildly , gladly . the heart , with proud , defiant beats , re - echoes",heart,By The Lake,Thomas Frederick Young,20th Century,http://public-domain-poetry.com/thomas-frederick-young/by-the-lake-34545
-0.022927629,-0.014095525,"lone star piercing the west, as thou, fond **heart**, love's time, so faint, so","lone star piercing the west , as thou , fond heart , love ' s time , so faint , so",heart,Tutto ' Sciolto,James Joyce,20th Century,http://public-domain-poetry.com/james-joyce/tutto-sciolto-6478
-0.021746736,-0.018597817,"s, for every hour has wings. yet my **heart** watches... as i work i say,","##s , for every hour has wings . yet my heart watches . . . as i work i say ,",heart,When He Comes,Fay Inchfawn,20th Century,http://public-domain-poetry.com/fay-inchfawn/when-he-comes-21142
-0.019620858,0.020771125,"in state, nor leave your laurels at my **head**, nor cause your men of speech orate;","in state , nor leave your laurel ##s at my head , nor cause your men of speech or ##ate ;",head,The Lost Master,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/lost-master-30960
-0.016440459,0.023481658,"england, and 'arold got shot in the **eye**. it were this way-one day in october","england , and ' ar ##old got shot in the eye . it were this way - one day in october",eye,The Battle Of Hastings,Marriott Edgar,20th Century,http://public-domain-poetry.com/marriott-edgar/battle-of-hastings-2645
-0.020086853,-0.0146594625,"cynical, accustomed smile, protests and, hand on **heart**, avers the patience of his listeners. ""","cynical , accustomed smile , protests and , hand on heart , ave ##rs the patience of his listeners . """,heart,Monseigneur Plays,Theodosia Garrison,20th Century,http://public-domain-poetry.com/theodosia-garrison/monseigneur-plays-16103
-0.020069042,0.019145364,": the gowns that pleased this maiden's **eye** were simple as utopia, and for a hat she",": the gown ##s that pleased this maiden ' s eye were simple as utopia , and for a hat she",eye,How A Princess Was Wooed From Habitual Sadness,Guy Wetmore Carryl,20th Century,http://public-domain-poetry.com/guy-wetmore-carryl/how-a-princess-was-wooed-from-habitual-sadness-12903
-0.020641603,-0.009304168,", save a few, say, and learned by **heart** the verses of swinburne, and a",", save a few , say , and learned by heart the verses of sw ##in ##burn ##e , and a",heart,How A Princess Was Wooed From Habitual Sadness,Guy Wetmore Carryl,20th Century,http://public-domain-poetry.com/guy-wetmore-carryl/how-a-princess-was-wooed-from-habitual-sadness-12903
-0.02134998,-0.017829143,": the deliberate clown can never beat love'dear **heart**, why will you use me so? dear eyes",": the deliberate clown can never beat love ' dear heart , why will you use me so ? dear eyes",heart,"Dear Heart, Why Will You Use Me So?",James Joyce,20th Century,http://public-domain-poetry.com/james-joyce/dear-heart-why-will-you-use-me-so-6457
-0.021877136,-0.016305035,"she to me, says she: ""sure the **heart** of me's broken entirely now-it '","she to me , says she : "" sure the heart of me ' s broken entirely now - it '",heart,Missis Moriarty's Boy,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/missis-moriartys-boy-30922
-0.022391187,-0.010572923,"curly and bright, and the wonderful, tenderful **heart** he had, and his eyes as he wint","curly and bright , and the wonderful , tender ##ful heart he had , and his eyes as he win ##t",heart,Missis Moriarty's Boy,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/missis-moriartys-boy-30922
-0.018573863,0.025148414,"t say anny more, but she wrapped her **head** in her ould black shawl, and she","t say ann ##y more , but she wrapped her head in her ou ##ld black shaw ##l , and she",head,Missis Moriarty's Boy,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/missis-moriartys-boy-30922
-0.017384203,0.0337114,some say she's a little bit off her **head**; but annyway it's the case,some say she ' s a little bit off her head ; but ann ##y ##way it ' s the case,head,Missis Moriarty's Boy,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/missis-moriartys-boy-30922
-0.021281376,-0.02002223,"'s many a way of breakin 'a **heart**, and i haven 't made up me mind","' s many a way of break ##in ' a heart , and i haven ' t made up me mind",heart,Missis Moriarty's Boy,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/missis-moriartys-boy-30922
-0.019844396,-0.006623957,", tansy, thyme, and faint-**heart** pimpernel; but sweeter even than",", tan ##sy , thy ##me , and faint - heart pi ##mp ##ern ##el ; but sweet ##er even than",heart,The Hawthorn Hath A Deathly Smell,Walter De La Mare,20th Century,http://public-domain-poetry.com/walter-de-la-mare/hawthorn-hath-a-deathly-smell-33494
-0.022984724,-0.012771082,place? what piercing influences of heaven have stirred thy **heart**'s last mansion all-corruptible to wake,place ? what piercing influences of heaven have stirred thy heart ' s last mansion all - corrupt ##ible to wake,heart,"O Lassie, Art Thou Sleeping Yet",Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/o-lassie-art-thou-sleeping-yet-10370
-0.022371268,-0.018646548,knowest not now the limit of man's **heart**; he is beyond thy knowledge. gaze not then,know ##est not now the limit of man ' s heart ; he is beyond thy knowledge . gaze not then,heart,Banquo,Walter De La Mare,20th Century,http://public-domain-poetry.com/walter-de-la-mare/banquo-33525
-0.020505495,-0.009208956,"a wood, though nothing a parent annoys like **heartlessly** losing his boys! so when their sons had","a wood , though nothing a parent ann ##oys like heart ##lessly losing his boys ! so when their sons had",heart,How Hop O' My Thumb Got Rid Of An Onus,Guy Wetmore Carryl,20th Century,http://public-domain-poetry.com/guy-wetmore-carryl/how-hop-o-my-thumb-got-rid-of-an-onus-12891
-0.017378198,0.027825274,"the urchins heard, and winked the other **eye**; his height was only two feet three. (","the ur ##chin ##s heard , and winked the other eye ; his height was only two feet three . (",eye,How Hop O' My Thumb Got Rid Of An Onus,Guy Wetmore Carryl,20th Century,http://public-domain-poetry.com/guy-wetmore-carryl/how-hop-o-my-thumb-got-rid-of-an-onus-12891
-0.02149928,-0.015237441,"at the gate! he placed his hand upon his **heart**, and said: ""you think you 're","at the gate ! he placed his hand upon his heart , and said : "" you think you ' re",heart,How Hop O' My Thumb Got Rid Of An Onus,Guy Wetmore Carryl,20th Century,http://public-domain-poetry.com/guy-wetmore-carryl/how-hop-o-my-thumb-got-rid-of-an-onus-12891
-0.017429464,-0.002194152,"just like a man. i 'll yarn with **hearty**, hairy chaps who dance and leap and","just like a man . i ' ll yarn with heart ##y , hairy cha ##ps who dance and leap and",heart,Finist're,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/finistre-31057
-0.01731706,0.027352545,"beaches where the gorse goes blazing down; of headlands silvering the sea, of calvarys","beaches where the go ##rse goes blazing down ; of head ##lands silver ##ing the sea , of cal ##vary ##s",head,Finist're,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/finistre-31057
-0.021472638,-0.015801493,"'s hurry in the darkness, and feeling my **heart**'s fierce ache that beats one response to the","' s hurry in the darkness , and feeling my heart ' s fierce ache that beats one response to the",heart,Prologue: In Darkness,"John Collings Squire, Sir",20th Century,http://public-domain-poetry.com/john-collings-squire/prologue-in-darkness-37954
-0.022827774,-0.015668793,"reach and soar, and fling, over my **heart**'s dark shuddering, unearthly lights on","reach and so ##ar , and fling , over my heart ' s dark shuddering , une ##arth ##ly lights on",heart,Gladness,Josephine Preston Peabody,20th Century,http://public-domain-poetry.com/josephine-preston-peabody/gladness-28356
-0.02271382,-0.021553604,"myself i look, and see torn treasure of my **heart**'s desire; and human glories in","myself i look , and see torn treasure of my heart ' s desire ; and human g ##lor ##ies in",heart,Gladness,Josephine Preston Peabody,20th Century,http://public-domain-poetry.com/josephine-preston-peabody/gladness-28356
-0.022048986,-0.013662328,"ide?--'here, where my listening **heart** must hark these sorrows rising from the dark","##ide ? - - ' here , where my listening heart must ha ##rk these sorrow ##s rising from the dark",heart,Gladness,Josephine Preston Peabody,20th Century,http://public-domain-poetry.com/josephine-preston-peabody/gladness-28356
-0.02172653,-0.009915625,"keep my hand. 'a timid child with **heart** oppressed by images of sin, i slunk","keep my hand . ' a tim ##id child with heart op ##pressed by images of sin , i sl ##unk",heart,Buffalo Creek,John Le Gay Brereton,20th Century,http://public-domain-poetry.com/john-le-gay-brereton/buffalo-creek-6936
-0.021443913,-0.01818902,"apart has never drowned the silent sound within my happy **heart**. sometimes, when everything goes wrong: when days","apart has never drowned the silent sound within my happy heart . sometimes , when everything goes wrong : when days",heart,,,,
-0.019225983,0.023010695,"! ""and, in the twinkling of an **eye**, these tiresome things will all go by!","! "" and , in the twin ##kling of an eye , these tires ##ome things will all go by !",eye,In Such an Hour,Fay Inchfawn,20th Century,http://public-domain-poetry.com/fay-inchfawn/in-such-an-hour-21119
-0.016916046,0.02055052,as carried her 'ead 'neath her **arm**. said beefeater 'you ought to come,as carried her ' ea ##d ' neat ##h her arm . said beef ##ea ##ter ' you ought to come,arm,Albert And The 'Eadsman,Marriott Edgar,20th Century,http://public-domain-poetry.com/marriott-edgar/albert-and-the-eadsman-2629
-0.019596498,0.023423055,", and nothing is left to do, but an **eye** to look into an **eye** and a hand in a",", and nothing is left to do , but an eye to look into an eye and a hand in a",eye,The Coolun,James Stephens,20th Century,http://public-domain-poetry.com/james-stephens/coolun-38032
-0.019540735,0.024769317,"to do, but an **eye** to look into an **eye** and a hand in a hand to slip, and","to do , but an eye to look into an eye and a hand in a hand to slip , and",eye,The Coolun,James Stephens,20th Century,http://public-domain-poetry.com/james-stephens/coolun-38032
-0.022431977,-0.016270416,". you gave in, you, the proud of **heart**, unbowed of **heart**! was this,",". you gave in , you , the proud of heart , un ##bow ##ed of heart ! was this ,",heart,Desertion,Rupert Brooke,20th Century,http://public-domain-poetry.com/rupert-brooke/desertion-9686
-0.022540813,-0.01660254,", the proud of **heart**, unbowed of **heart**! was this, friend, the end of all",", the proud of heart , un ##bow ##ed of heart ! was this , friend , the end of all",heart,Desertion,Rupert Brooke,20th Century,http://public-domain-poetry.com/rupert-brooke/desertion-9686
-0.022933187,-0.016894877,"frail and fair, under the sun, o little **heart**, your brittle **heart**; till day be done,","frail and fair , under the sun , o little heart , your brittle heart ; till day be done ,",heart,Desertion,Rupert Brooke,20th Century,http://public-domain-poetry.com/rupert-brooke/desertion-9686
-0.022974798,-0.016627878,"under the sun, o little **heart**, your brittle **heart**; till day be done, and the shadows gather","under the sun , o little heart , your brittle heart ; till day be done , and the shadows gather",heart,Desertion,Rupert Brooke,20th Century,http://public-domain-poetry.com/rupert-brooke/desertion-9686
-0.021086263,-0.01510413,"half afraid. play on, o furtive and heartbroken faun! what is your thin dull pipe","half afraid . play on , o fur ##tive and heart ##broken fa ##un ! what is your thin dull pipe",heart,Pavlovna In London,James Elroy Flecker,20th Century,http://public-domain-poetry.com/james-elroy-flecker/pavlovna-in-london-15896
-0.022029594,-0.014768634,a wild unsighted atom borne deep in the **heart** of some heroic boy span in the dance ten thousand,a wild un ##sight ##ed atom borne deep in the heart of some heroic boy span in the dance ten thousand,heart,Pavlovna In London,James Elroy Flecker,20th Century,http://public-domain-poetry.com/james-elroy-flecker/pavlovna-in-london-15896
-0.01812224,0.030275848,her knee; the shadow of her husband's **head** was dancing on the wall; she looked with staring,her knee ; the shadow of her husband ' s head was dancing on the wall ; she looked with staring,head,The Spirit of the Unborn Babe,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/spirit-of-the-unborn-babe-31056
-0.018308217,0.024161737,"were flooding to the brim, she lowered her **head**.... ""don 't sorrow,","were flooding to the br ##im , she lowered her head . . . . "" don ' t sorrow ,",head,The Spirit of the Unborn Babe,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/spirit-of-the-unborn-babe-31056
-0.021372318,-0.02022319,"s seek the beauty-spots of earth, dear **heart**, just you and i; let other women bring","s seek the beauty - spots of earth , dear heart , just you and i ; let other women bring",heart,The Spirit of the Unborn Babe,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/spirit-of-the-unborn-babe-31056
-0.019867446,0.02907673,brings a charger with your late-lamented **head**: aware of other people's lives and will,brings a charge ##r with your late - lame ##nted head : aware of other people ' s lives and will,head,Valedictory,Aldous Leonard Huxley,20th Century,http://public-domain-poetry.com/aldous-leonard-huxley/valedictory-21094
-0.020490937,-0.016327154,"all i have to hold with hand and mind and **heart**, if need be, i will do my best","all i have to hold with hand and mind and heart , if need be , i will do my best",heart,The Armful,Robert Lee Frost,20th Century,http://public-domain-poetry.com/robert-lee-frost/armful-1134
-0.015782174,0.017342163,middle of them all. i had to drop the armful in the road and try to stack them in,middle of them all . i had to drop the arm ##ful in the road and try to stack them in,arm,The Armful,Robert Lee Frost,20th Century,http://public-domain-poetry.com/robert-lee-frost/armful-1134
-0.019368054,0.020274939,"this hallowed spot, and cast a pensive **eye** upon this lovely glade, thy sole abode","this hall ##owed spot , and cast a pens ##ive eye upon this lovely glad ##e , thy sole ab ##ode",eye,The Sylvan Cabin - A Centenary Ode On The Birth Of Lincoln,Edward Smyth Jones,20th Century,http://public-domain-poetry.com/edward-smyth-jones/sylvan-cabin-a-centenary-ode-on-the-birth-of-lincoln-21457
-0.019897368,0.025028544,"dangling at his side. more brightly gleamed his wary **eye**, as braves the war-whoop loudly yelled","dangling at his side . more brightly gleamed his wary eye , as braves the war - who ##op loudly yelled",eye,The Sylvan Cabin - A Centenary Ode On The Birth Of Lincoln,Edward Smyth Jones,20th Century,http://public-domain-poetry.com/edward-smyth-jones/sylvan-cabin-a-centenary-ode-on-the-birth-of-lincoln-21457
-0.02030394,-0.008790447,". your life is but a little beat within the **heart** of time. a little gain, a little pain",". your life is but a little beat within the heart of time . a little gain , a little pain",heart,Just Think!,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/just-think-30951
-0.02105567,-0.0084276125,"moon-guiled tide-mock their carver with **heart** of stone, caged in his stone-rib","moon - gui ##led tide - mock their carver with heart of stone , cage ##d in his stone - rib",heart,Sunk Lyonesse,Walter De La Mare,20th Century,http://public-domain-poetry.com/walter-de-la-mare/sunk-lyonesse-33300
-0.016939016,0.021898651,"a priest. after one moment when i bowed my **head** and the whole world turned over and came upright,","a priest . after one moment when i bowed my head and the whole world turned over and came upright ,",head,"To Daisies, Not To Shut So Soon",Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/to-daisies-not-to-shut-so-soon-2354
-0.021230696,-0.01229242,"the grey tears that blur the sky, in the **heart** of the triumphing blue, a deeper, calm","the grey tears that blur the sky , in the heart of the triumph ##ing blue , a deeper , calm",heart,Song Of Poplars,Aldous Leonard Huxley,20th Century,http://public-domain-poetry.com/aldous-leonard-huxley/song-of-poplars-21080
-0.022197412,-0.019362139,"a golden cry and then vast silences. my **heart** is what it was before, a house where people","a golden cry and then vast silence ##s . my heart is what it was before , a house where people",heart,"The Satires Of Dr John Donne, Dean Of St Paul's,[171] Versified",Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/satires-of-dr-john-donne-dean-of-st-pauls-versified-28820
-0.02234051,-0.022990678,"door and set a bowl upon the step; my **heart** is what it was before, but it is winter","door and set a bowl upon the step ; my heart is what it was before , but it is winter",heart,Alms,Edna St. Vincent Millay,20th Century,http://public-domain-poetry.com/edna-st-vincent-millay/alms-26306
-0.019436326,0.020351576,"light.... and lovelier, the **eye** where light from darkness shines unfathomably","light . . . . and love ##lier , the eye where light from darkness shine ##s un ##fat ##hom ##ably",eye,Comfortable Light,John Frederick Freeman,20th Century,http://public-domain-poetry.com/john-frederick-freeman/comfortable-light-16033
-0.022792414,-0.01690627,"was passing great, more zealous let your **heart**'s adoring heed the child most","was passing great , more ze ##alo ##us let your heart ' s ad ##orin ##g hee ##d the child most",heart,Bethlehem,Michael Earls,20th Century,http://public-domain-poetry.com/michael-earls/bethlehem-15195
-0.022706142,-0.016986994,"; my joy's so great that on my **heart** doth lie eternity, as light as any little","; my joy ' s so great that on my heart dot ##h lie eternity , as light as any little",heart,The Wonder Maker,William Henry Davies,20th Century,http://public-domain-poetry.com/william-henry-davies/wonder-maker-37679
-0.020369235,0.021920862,", scent and sense unceasing, entering by **eye** and ear and nostril. ah, but",", scent and sense un ##cea ##sing , entering by eye and ear and nos ##tri ##l . ah , but",eye,Apology,Edward Shanks,20th Century,http://public-domain-poetry.com/edward-shanks/apology-37912
-0.016243419,0.014634627,since my foolish nurse did once bed me on her **leggen** bones; since my mother did not weel,since my foolish nurse did once bed me on her leg ##gen bones ; since my mother did not wee ##l,leg,Hapless,Walter De La Mare,20th Century,http://public-domain-poetry.com/walter-de-la-mare/hapless-33387
-0.022053069,-0.01753463,", and as in depths of many seas, my **heart** was drowned in memories. the tears came welling",", and as in depths of many seas , my heart was drowned in memories . the tears came well ##ing",heart,The Song,Paul Laurence Dunbar,20th Century,http://public-domain-poetry.com/paul-laurence-dunbar/song-14825
-0.020585584,-0.011731841,"one primrose beside your door, lest the **heart** of your garden break? ) yea, constant","one pri ##m ##rose beside your door , lest the heart of your garden break ? ) ye ##a , constant",heart,The Empty House,Theodosia Garrison,20th Century,http://public-domain-poetry.com/theodosia-garrison/empty-house-16124
-0.02207896,-0.014186191,"""when to sweet music my lady is dancing my **heart** to mild frenzy her beauty inspires. into my",""" when to sweet music my lady is dancing my heart to mild frenzy her beauty inspire ##s . into my",heart,The Valse,Paul Laurence Dunbar,20th Century,http://public-domain-poetry.com/paul-laurence-dunbar/valse-14964
-0.022486534,-0.017699616,"round you are speeding, you turn to confusion my **heart** and my brain. dance, lady, dance to","round you are speeding , you turn to confusion my heart and my brain . dance , lady , dance to",heart,The Valse,Paul Laurence Dunbar,20th Century,http://public-domain-poetry.com/paul-laurence-dunbar/valse-14964
-0.02250273,-0.020457981,", dance to the brink of our parting, my **heart** and your step must not fail to be light.",", dance to the brink of our parting , my heart and your step must not fail to be light .",heart,The Valse,Paul Laurence Dunbar,20th Century,http://public-domain-poetry.com/paul-laurence-dunbar/valse-14964
-0.022339415,-0.018086765,"to ancient asia, wooing young europe's **heart**. here where her god has scourged her","to ancient asia , woo ##ing young europe ' s heart . here where her god has sc ##our ##ged her",heart,The City That Will Not Repent,Vachel Lindsay,20th Century,http://public-domain-poetry.com/vachel-lindsay/city-that-will-not-repent-24033
-0.02185707,-0.01692071,"grey i stood with the dead. and my slow **heart** said, ""you must kill; you must kill","grey i stood with the dead . and my slow heart said , "" you must kill ; you must kill",heart,I Stood With The Dead,Siegfried Loraine Sassoon,20th Century,http://public-domain-poetry.com/siegfried-loraine-sassoon/i-stood-with-the-dead-30443
-0.021676118,-0.014293407,. they were dead; they were dead; my **heart** and my head beat a march of dismay; and,. they were dead ; they were dead ; my heart and my head beat a march of dismay ; and,heart,I Stood With The Dead,Siegfried Loraine Sassoon,20th Century,http://public-domain-poetry.com/siegfried-loraine-sassoon/i-stood-with-the-dead-30443
-0.018345304,0.025780387,dead; they were dead; my heart and my **head** beat a march of dismay; and gusts of,dead ; they were dead ; my heart and my head beat a march of dismay ; and gust ##s of,head,I Stood With The Dead,Siegfried Loraine Sassoon,20th Century,http://public-domain-poetry.com/siegfried-loraine-sassoon/i-stood-with-the-dead-30443
-0.015481988,0.0163948,"side and beg, or right foot scratching your left **leg**. farewell restraint: we will not now measure the","side and beg , or right foot scratching your left leg . farewell restraint : we will not now measure the",leg,Christmas,William Henry Davies,20th Century,http://public-domain-poetry.com/william-henry-davies/christmas-37653
-0.021901762,-0.01901852,"welcome to all kinds of men. deep in my **heart** that aches with the repression, and strives","welcome to all kinds of men . deep in my heart that ache ##s with the repression , and strive ##s",heart,Unexpressed,Paul Laurence Dunbar,20th Century,http://public-domain-poetry.com/paul-laurence-dunbar/unexpressed-14760
-0.022532819,-0.015846616,"stand now for peace, ( though anger breaks your **heart** ), though naught but smoke and flame and","stand now for peace , ( though anger breaks your heart ) , though na ##ught but smoke and flame and",heart,To Jane Addams at the Hague,Vachel Lindsay,20th Century,http://public-domain-poetry.com/vachel-lindsay/to-jane-addams-at-the-hague-23925
-0.017797405,0.029453583,"stars have birth. wearing his peasant dress, his **head** bent low, tolstoi, that angel","stars have birth . wearing his peasant dress , his head bent low , to ##ls ##to ##i , that angel",head,To Jane Addams at the Hague,Vachel Lindsay,20th Century,http://public-domain-poetry.com/vachel-lindsay/to-jane-addams-at-the-hague-23925
-0.016173135,0.023037773,"i wonder if i could put a notion in his **head**: ""why do they make good neighbours? isn","i wonder if i could put a notion in his head : "" why do they make good neighbours ? isn",head,Mending Wall,Robert Lee Frost,20th Century,http://public-domain-poetry.com/robert-lee-frost/mending-wall-1199
-0.022406887,-0.016750496,"his house and his lands, his eyes and his **heart** and his breath? who can surrender to christ?","his house and his lands , his eyes and his heart and his breath ? who can surrender to christ ?",heart,Where Is the Real Non-resistant?,Vachel Lindsay,20th Century,http://public-domain-poetry.com/vachel-lindsay/where-is-the-real-non-resistant-23922
-0.01905899,0.022049397,the dark with blinking still and unaccustomed **eye**. now over rackham mount a steady spark burns,the dark with blinking still and una ##ccus ##tom ##ed eye . now over rack ##ham mount a steady spark burns,eye,The Idyll,Edward Shanks,20th Century,http://public-domain-poetry.com/edward-shanks/idyll-37899
-0.016481165,0.03344637,"gate, wearing a blood-soaked bandage on your **head**; and god says something kind because you 're","gate , wearing a blood - soaked bandage on your head ; and god says something kind because you ' re",head,The Investiture,Siegfried Loraine Sassoon,20th Century,http://public-domain-poetry.com/siegfried-loraine-sassoon/investiture-30413
-0.01971919,0.026345145,", in the octagon chapel, with bared **head** grey, honoured for his father and himself, he",", in the oct ##ago ##n chapel , with bared head grey , honoured for his father and himself , he",head,Sir John Herschel Remembers,Alfred Noyes,20th Century,http://public-domain-poetry.com/alfred-noyes/sir-john-herschel-remembers-28089
-0.021779913,-0.017733362,"devotion, a high cleansing revel to make the **heart** sane. but judith the dancer prays to a","devotion , a high cleansing rev ##el to make the heart sane . but judith the dancer pray ##s to a",heart,How a Little Girl Danced,Vachel Lindsay,20th Century,http://public-domain-poetry.com/vachel-lindsay/how-a-little-girl-danced-23990
-0.017668856,0.014748708,"old ferryman: play fair: try if my **arm** be strong. ""thrice drave he hard","old ferry ##man : play fair : try if my arm be strong . "" th ##rice dr ##ave he hard",arm,The Ballad Of Zacho,James Elroy Flecker,20th Century,http://public-domain-poetry.com/james-elroy-flecker/ballad-of-zacho-15895
-0.015719268,0.014748621,"someone all the time, don 't hold my **arm**! """"i say it's someone passing","someone all the time , don ' t hold my arm ! "" "" i say it ' s someone passing",arm,The Fear,Robert Lee Frost,20th Century,http://public-domain-poetry.com/robert-lee-frost/fear-1160
-0.020431714,-0.020570803,pierced m-m-my h-h-**heart** like c-c-cupid's l,pierced m - m - my h - h - heart like c - c - cup ##id ' s l,heart,"His Age: Dedicated To His Peculiar Friend, Mr John Wickes, Under The Name Of Postumus",Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/his-age-dedicated-to-his-peculiar-friend-mr-john-wickes-under-the-name-of-postumus-18590
-0.0186771,0.029661886,"and no one could understand it quite, for the **head** of a slut is a louse's","and no one could understand it quite , for the head of a sl ##ut is a lou ##se ' s",head,The Idealist,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/idealist-30937
-0.018489428,0.026852313,"'s delight, but he pined for the **head** of a queen. so he left his kinsf","' s delight , but he pine ##d for the head of a queen . so he left his kin ##sf",head,The Idealist,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/idealist-30937
-0.01774685,0.028629743,"not care, for i 've lived in the **head** of a queen! ""oh, think not i","not care , for i ' ve lived in the head of a queen ! "" oh , think not i",head,Sonnet III,Edna St. Vincent Millay,20th Century,http://public-domain-poetry.com/edna-st-vincent-millay/sonnet-iii-26359
-0.02063133,-0.01787682,and read until a name leapt at me and my **heart** was stilled: my eye crept up the column-,and read until a name leapt at me and my heart was stilled : my eye crept up the column -,heart,The Wife,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/wife-31076
-0.02006339,0.019319685,leapt at me and my heart was stilled: my **eye** crept up the column-up unto its hateful,leapt at me and my heart was stilled : my eye crept up the column - up unto its hate ##ful,eye,The Wife,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/wife-31076
-0.021933332,-0.012535606,"was desolate and chill, and desolate the **heart** of me; outside i heard the news-boys","was des ##olate and chill , and des ##olate the heart of me ; outside i heard the news - boys",heart,The Wife,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/wife-31076
-0.019271487,0.031613994,"peace who tread the night; i felt above my **head** blowing the cloud's edge, faces wry in","peace who tread the night ; i felt above my head blowing the cloud ' s edge , faces wry in",head,The Kelso Road,Frank James Prewett,20th Century,http://public-domain-poetry.com/frank-james-prewett/kelso-road-37838
-0.016903752,0.024777614,"he closed about my breast, his hands upon my **head**, till coldstream lights beamed in the trees and","he closed about my breast , his hands upon my head , till cold ##stream lights beamed in the trees and",head,The Kelso Road,Frank James Prewett,20th Century,http://public-domain-poetry.com/frank-james-prewett/kelso-road-37838
-0.019871004,0.02077596,"cannot see. he, with a mild and serious **eye** along the azure of the years, sees the sweet","cannot see . he , with a mild and serious eye along the azure of the years , sees the sweet",eye,Keep Innocency,Walter De La Mare,20th Century,http://public-domain-poetry.com/walter-de-la-mare/keep-innocency-33506
-0.018535838,0.02699485,"z sly, an 'i never winks my **eye**, tell he hollers with a whir","##z sly , an ' i never wink ##s my eye , tell he ho ##ller ##s with a w ##hir",eye,A Confidence,Paul Laurence Dunbar,20th Century,http://public-domain-poetry.com/paul-laurence-dunbar/confidence-14821
